,x,y
0,0.004195149040263625,0.00029591274035333334
1,0.002939859553408859,0.0003821378459123031
2,0.0013102368548268957,0.0004000007453387273
3,0.0076814667778592,0.0003989653761887879
4,0.004193033531661758,0.0004008237870546061
5,0.004015276762133518,0.0003685391958569697
6,0.003668970424970292,0.00033717976457084853
7,0.0019356762414168398,0.0003633951083977576
8,0.0010567576786408303,0.00028697954957945457
9,0.0032173506999530854,0.0003339426490515758
10,0.0015729215792389427,0.0002912742260230303
11,1.250769249275001,0.0577178024798297
12,0.001294919673563694,0.0003935597321855152
13,0.0035663674458408065,0.00042851839435230306
14,0.5584638432545435,0.08520138397848352
15,0.0037752646250611057,0.00039095418807824243
16,0.004141485402467347,0.0003165761661112122
17,0.003030448264297886,0.0004174829180867879
18,0.00455987568351424,0.0003833699644693334
19,0.005482470856269701,0.00044702695378521216
20,0.004303928709922481,0.00033976841889127275
21,0.003910882934045002,0.0002558044556281818
22,0.027301188862800835,0.0025258666844633335
23,33.56243296523344,0.015676756549753028
24,0.0017290694180480952,0.0004974442205344849
25,0.004112321296466493,0.0003622531769110303
26,0.0046007706285898994,0.000342281746509697
27,0.006067071917739241,0.00038945706643824245
28,0.0009607963992452593,0.0002448109344992121
29,0.013513702720795188,0.00036269722232430305
30,0.005915947372559363,0.0004041154703645455
31,0.0031712786784876307,0.00035631040162696973
32,0.004177443168078249,0.0004066101111266667
33,0.0033220124799076996,0.00028288699639975756
34,0.0013188337741089544,0.0003503740436932727
35,0.004828642113373099,0.00038854457239333336
36,0.0027169187773133647,0.0003645897323606061
37,0.008106630413314423,0.002108479554799091
38,0.005190934908813269,0.00040900183511515155
39,69.85656796300395,0.015857471878440818
40,0.004300934042960257,0.00026983898142987877
41,0.009483141761353451,0.001095127538627394
42,0.004121803794827811,0.00023777319943909094
43,0.0049284387525483295,0.0003183631170626061
44,0.0026262785417841025,0.0004228455449748485
45,0.007783001372827989,0.0004042750140247273
46,0.0017706580242597841,0.0003452521307753333
47,0.005443122377164366,0.000417232690739697
48,0.0052697451618112685,0.0003534333802205455
49,0.0024512927508064533,0.0004001031323745455
50,21.839579955949667,0.038356393062144875
51,0.006609066642325963,0.0002762198914129697
52,0.004459423043058835,0.0005129489210109698
53,0.0048248165499481235,0.0002736890702678182
54,0.002743577895521565,0.0004718107724286667
55,0.001975150955521599,0.0003093834748043636
56,0.0038386507548695535,0.00041017500627418184
57,0.00887174959848136,0.00039376036074842424
58,0.006277820304945853,0.0003798083792892121
59,0.004245978375779091,0.0003512597583936364
60,0.003890400826371299,0.000381610169397697
61,0.44899640331437146,0.04415970621791681
62,0.004310517971694731,0.0005074516925264849
63,0.0016868803958394812,0.0003712054464745454
64,0.004457052439341634,0.0003288920838393334
65,0.00932161530845704,0.0003247057490448485
66,0.06459113401478209,0.0018980201664601213
67,0.005009366378379996,0.0003222747578249091
68,0.40140515552322775,0.05679588840514819
69,0.0030162011206908857,0.00038803409700466666
70,0.00451362501558556,0.00034656730236630305
71,0.0020328505019592833,0.00037330269022612126
72,0.0015234377643797334,0.00038780244740054546
73,0.00191057805514804,0.00032558580662436364
74,0.007486665285713241,0.000321591978896
75,0.0013414070216624101,0.0003280512711632121
76,0.0014643882656500886,0.00033248982506327274
77,0.005559252725357422,0.0003439630796549697
78,0.004883663489033501,0.00041237166950448486
79,0.0032612243007028563,0.0003716040234579394
80,0.003652126304880682,0.00042069957916884853
81,0.0036404392383447798,0.00037432438735430303
82,0.003242958984437369,0.0002929597835982424
83,0.004626528013429169,0.0004101235052389697
84,0.0050995610433330705,0.00044239050166703037
85,0.003238019344400649,0.0004058375373839394
86,0.004852583518730058,0.0002723592530047273
87,0.004173988276959692,0.00022560700879739395
88,0.0037191281316748597,0.0004242542585538788
89,0.001351495594283932,0.00042650552580624244
90,0.0044799794279414724,0.00030024429078054544
91,0.0050473344567100965,0.0003042485121404849
92,0.005204960609731992,0.0003477375815035152
93,0.0043056733737744934,0.00024817897686
94,0.0029329373976542607,0.000322917584349697
95,0.004794288127633396,0.0003241087545430909
96,0.006937715483602956,0.00037827067359436366
97,0.005747137100437104,0.00040684529649781824
98,0.005972460964034826,0.00034755543875812124
99,0.002044547101564269,0.0003873450869155758
100,0.0038921912339871826,0.00032064439776733337
101,0.005728246989275611,0.00038422087864696975
102,0.004884747073961585,0.0003630190601367273
103,0.2008993659072424,0.050503961481517284
104,0.001277222392962605,0.0004804236691683031
105,0.001972278077956809,0.00046132824030442425
106,0.004804271553648896,0.0004087407387535151
107,0.004585118055738634,0.00031657319713933335
108,0.003297350749875823,0.0003056154571036364
109,0.0016800477507151457,0.00030453987553703035
110,0.006051009216871999,0.0004591381846618182
111,77.72954836608156,0.024901125152041466
112,0.0010810955172874841,0.00029910740278690914
113,0.001845404647658094,0.00031910031006981824
114,0.0050282224500746075,0.0003151408452017576
115,0.0016406711599098308,0.0003728910967027879
116,0.35272747193871845,0.050503961481517284
117,0.0039108885833074,0.00044252347999224246
118,0.00445990679723572,0.00041959698629951515
119,0.0019464848445164499,0.0003535813397746667
120,0.0011617709880664762,0.00033655106943733336
121,0.0029785470139527944,0.0003658998500263637
122,0.005596246076146424,0.0003202634392124243
123,0.010289854881317069,0.0004004105825764849
124,0.004008423185054991,0.0004298978811172121
125,0.0037194242385201522,0.0003062886010182425
126,0.001858907290590084,0.0003456236023118788
127,0.0035656753058293023,0.00031575174632193944
128,0.0025179287181712113,0.0005341034808822424
129,0.0022578241168730254,0.00033773937126806066
130,0.466054349752741,0.06924751629297568
131,0.004127979414071815,0.0003516063090210303
132,0.004800335231447264,0.0004390607283718788
133,0.08513857688504442,0.0018190534102573335
134,0.004458423227275851,0.0004316183080932728
135,0.005825051569496962,0.0006207277141630303
136,0.004798531928694825,0.00030952259659515154
137,0.003523556015495262,0.0003437690021599394
138,0.004688121534277762,0.00039206061863084854
139,0.004510027469096688,0.00035250943889442426
140,0.0037998232062946874,0.0004170657892652727
141,0.0021931011895197734,0.00046725792200290914
142,0.0022996137262578055,0.00038515330623218187
143,0.003174592278331813,0.00026753945424448487
144,0.00483265640251465,0.00033478793817424247
